2026-05-29 22:39:30.266 Music Player[76368:680668] Running with merged UI and platform thread. Experimental.
flutter: The Dart VM service is listening on http://127.0.0.1:63257/Ujja6TSlWtQ=/
flutter: 2026-05-29T22:39:32.891941 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=8 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.893102 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=7 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.894067 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=6 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.900164 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=9 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.901374 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=10 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.902347 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=11 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.907931 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=14 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.909075 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=13 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.910092 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=12 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.914813 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=15 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.915930 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=16 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.915979 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=17; using server
flutter: 2026-05-29T22:39:32.916005 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=18; using server
flutter: 2026-05-29T22:39:32.916025 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=19; using server
flutter: 2026-05-29T22:39:32.916043 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=20; using server
flutter: 2026-05-29T22:39:32.916071 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=21; using server
flutter: 2026-05-29T22:39:32.916088 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=22; using server
flutter: 2026-05-29T22:39:32.916109 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=23; using server
flutter: 2026-05-29T22:39:32.916126 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=24; using server
flutter: 2026-05-29T22:39:32.916143 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=25; using server
flutter: 2026-05-29T22:39:32.916159 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=26; using server
flutter: 2026-05-29T22:39:32.916181 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=27; using server
flutter: 2026-05-29T22:39:32.916198 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=28; using server
flutter: 2026-05-29T22:39:32.916214 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=29; using server
flutter: 2026-05-29T22:39:32.916230 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=30; using server
flutter: 2026-05-29T22:39:32.916247 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=31; using server
flutter: 2026-05-29T22:39:32.916264 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=32; using server
flutter: 2026-05-29T22:39:32.916285 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=33; using server
flutter: 2026-05-29T22:39:32.921301 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=17 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.922476 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=18 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.923811 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=19 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.929018 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=21 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.930100 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=20 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.931845 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=22 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.936734 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=24 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.937705 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=23 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.938750 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=25 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.943333 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=26 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.944342 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=27 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.945450 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=28 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.950390 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=29 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.951380 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=30 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.952372 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=31 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.956846 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=32 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.957784 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=33 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.957833 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=34; using server
flutter: 2026-05-29T22:39:32.957856 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=35; using server
flutter: 2026-05-29T22:39:32.957874 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=36; using server
flutter: 2026-05-29T22:39:32.957890 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=37; using server
flutter: 2026-05-29T22:39:32.957910 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=38; using server
flutter: 2026-05-29T22:39:32.957927 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=39; using server
flutter: 2026-05-29T22:39:32.957942 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=40; using server
flutter: 2026-05-29T22:39:32.957958 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=41; using server
flutter: 2026-05-29T22:39:32.957973 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=42; using server
flutter: 2026-05-29T22:39:32.957999 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=43; using server
flutter: 2026-05-29T22:39:32.958015 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=44; using server
flutter: 2026-05-29T22:39:32.958029 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=45; using server
flutter: 2026-05-29T22:39:32.958044 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=46; using server
flutter: 2026-05-29T22:39:32.958059 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=47; using server
flutter: 2026-05-29T22:39:32.958083 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=48; using server
flutter: 2026-05-29T22:39:32.958098 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=49; using server
flutter: 2026-05-29T22:39:32.958116 [FINE] [ChunkService] [P2P] No peers available for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=50; using server
flutter: 2026-05-29T22:39:32.963181 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=35 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.964149 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=34 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.965159 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=36 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.969446 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=37 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.970518 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=38 bytes=65536; registering for sharing
flutter: 2026-05-29T22:39:32.971680 [FINE] [ChunkService] [P2P] Cached chunk for file=3cecb5842fefc327fa9e6f7e0f0d5f23d5a87eea8ea8b1280174aa7db7ae8cff idx=39 bytes=65536; registering for sharing
